          ISAJET PARTICLES, M(Y) =     0.000  M(X) =     0.000

     ID    PARTICLE        MASS    CHARGE    ---FLAVOR---    SPIN    INDEX
  -2170    ADUY.       0.570000      0.00      -2  -1  -7       0      241
   2180    DUX.        0.570000      1.00       2   1   8       0      250
  -2180    ADUX.       0.570000     -1.00      -2  -1  -8       0      250
   2200    DD0.        0.600000     -0.67       2   2   0       0      367
  -2200    ADD0.       0.600000      0.67      -2  -2   0       0      367
   2221    DL-         1.232000     -1.00       2   2   2       1      259
  -2221    ADL+        1.232000      1.00      -2  -2  -2       1      259
   2230    S-          1.197400     -1.00       2   2   3       0      154
  -2230    AS+         1.197400      1.00      -2  -2  -3       0      154
   2231    S*-         1.387500     -1.00       2   2   3       1      263
  -2231    AS*+        1.387500      1.00      -2  -2  -3       1      263
   2240    SC0         2.452500      0.00       2   2   4       0      163
  -2240    ASC0        2.452500      0.00      -2  -2  -4       0      163
   2241    DDC*        2.630000      0.00       2   2   4       1      272
  -2241    ADDC*       2.630000      0.00      -2  -2  -4       1      272
   2250    DDB.        5.812000     -1.00       2   2   5       0      179
  -2250    ADDB.       5.812000      1.00      -2  -2  -5       0      179
   2251    DDB*        5.852000     -1.00       2   2   5       1      288
  -2251    ADDB*       5.852000      1.00      -2  -2  -5       1      288
   2260    DDT.      175.570007      0.00       2   2   6       0      204
  -2260    ADDT.     175.570007      0.00      -2  -2  -6       0      204
   2261    DDT*      175.610001      0.00       2   2   6       1      313
  -2261    ADDT*     175.610001      0.00      -2  -2  -6       1      313
   2270    DDY.        0.570000     -1.00       2   2   7       0      240
  -2270    ADDY.       0.570000      1.00      -2  -2  -7       0      240
   2271    DDY*        0.610000     -1.00       2   2   7       1      349
  -2271    ADDY*       0.610000      1.00      -2  -2  -7       1      349
   2280    DDX.        0.570000      0.00       2   2   8       0      249
  -2280    ADDX.       0.570000      0.00      -2  -2  -8       0      249
   2281    DDX*        0.610000      0.00       2   2   8       1      358
  -2281    ADDX*       0.610000      0.00      -2  -2  -8       1      358
   2300    DS0.        0.800000     -0.67       2   3   0       0      369
  -2300    ADS0.       0.800000      0.67      -2  -3   0       0      369
   2330    XI-         1.321300     -1.00       2   3   3       0      157
  -2330    AXI+        1.321300      1.00      -2  -3  -3       0      157
   2331    XI*-        1.535000     -1.00       2   3   3       1      266
  -2331    AXI*+       1.535000      1.00      -2  -3  -3       1      266
   2340    DSC.        2.500000      0.00       2   3   4       0      166
  -2340    ADSC.       2.500000      0.00      -2  -3  -4       0      166
   2341    DSC*        2.700000      0.00       2   3   4       1      275
  -2341    ADSC*       2.700000      0.00      -2  -3  -4       1      275
   2350    DSB.        5.770000     -1.00       2   3   5       0      182
  -2350    ADSB.       5.770000      1.00      -2  -3  -5       0      182
   2351    DSB*        5.810000     -1.00       2   3   5       1      291
  -2351    ADSB*       5.810000      1.00      -2  -3  -5       1      291
   2360    DST.      175.770004      0.00       2   3   6       0      207
  -2360    ADST.     175.770004      0.00      -2  -3  -6       0      207
   2361    DST*      175.809998      0.00       2   3   6       1      316
  -2361    ADST*     175.809998      0.00      -2  -3  -6       1      316
   2370    DSY.        0.770000     -1.00       2   3   7       0      243
  -2370    ADSY.       0.770000      1.00      -2  -3  -7       0      243
   2371    DSY*        0.810000     -1.00       2   3   7       1      352
  -2371    ADSY*       0.810000      1.00      -2  -3  -7       1      352
   2380    DSX.        0.770000      0.00       2   3   8       0      252
  -2380    ADSX.       0.770000      0.00      -2  -3  -8       0      252
   2381    DSX*        0.810000      0.00       2   3   8       1      361
  -2381    ADSX*       0.810000      0.00      -2  -3  -8       1      361
   2400    DC0.        1.900000      0.33       2   4   0       0      372
  -2400    ADC0.       1.900000     -0.33      -2  -4   0       0      372
   2440    DCC.        3.550000      1.00       2   4   4       0      171
  -2440    ADCC.       3.550000     -1.00      -2  -4  -4       0      171
   2441    DCC*        3.750000      1.00       2   4   4       1      280
  -2441    ADCC*       3.750000     -1.00      -2  -4  -4       1      280
   2450    DCB.        6.870000      0.00       2   4   5       0      187
  -2450    ADCB.       6.870000      0.00      -2  -4  -5       0      187
   2451    DCB*        6.910000      0.00       2   4   5       1      296
  -2451    ADCB*       6.910000      0.00      -2  -4  -5       1      296
   2460    DCT.      176.870010      1.00       2   4   6       0      212
  -2460    ADCT.     176.870010     -1.00      -2  -4  -6       0      212
   2461    DCT*      176.910004      1.00       2   4   6       1      321
  -2461    ADCT*     176.910004     -1.00      -2  -4  -6       1      321
   2500    DB0.        5.300000     -0.67       2   5   0       0      376
  -2500    ADB0.       5.300000      0.67      -2  -5   0       0      376
   2550    DBB.       10.270000     -1.00       2   5   5       0      194
  -2550    ADBB.      10.270000      1.00      -2  -5  -5       0      194
   2551    DBB*       10.310000     -1.00       2   5   5       1      303
  -2551    ADBB*      10.310000      1.00      -2  -5  -5       1      303
   2560    DBT.      180.270004      0.00       2   5   6       0      219
  -2560    ADBT.     180.270004      0.00      -2  -5  -6       0      219
   2561    DBT*      180.309998      0.00       2   5   6       1      328
  -2561    ADBT*     180.309998      0.00      -2  -5  -6       1      328
   2600    DT0.      175.300003      0.33       2   6   0       0      381
  -2600    ADT0.     175.300003     -0.33      -2  -6   0       0      381
   2660    DTT.      350.269989      1.00       2   6   6       0      228
  -2660    ADTT.     350.269989     -1.00      -2  -6  -6       0      228
   2661    DTT*      350.309998      1.00       2   6   6       1      337
  -2661    ADTT*     350.309998     -1.00      -2  -6  -6       1      337
   3140    SUC.        2.400000      1.00       3   1   4       0      169
  -3140    ASUC.       2.400000     -1.00      -3  -1  -4       0      169
   3150    SUB.        5.770000      0.00       3   1   5       0      185
  -3150    ASUB.       5.770000      0.00      -3  -1  -5       0      185
   3160    SUT.      175.770004      1.00       3   1   6       0      210
  -3160    ASUT.     175.770004     -1.00      -3  -1  -6       0      210
   3170    SUY.        0.770000      0.00       3   1   7       0      246
  -3170    ASUY.       0.770000      0.00      -3  -1  -7       0      246
   3180    SUX.        0.770000      1.00       3   1   8       0      255
  -3180    ASUX.       0.770000     -1.00      -3  -1  -8       0      255
   3240    SDC.        2.400000      0.00       3   2   4       0      168
  -3240    ASDC.       2.400000      0.00      -3  -2  -4       0      168
   3250    SDB.        5.770000     -1.00       3   2   5       0      184
